,User-ID,ISBN,Book-Rating
21869,189835,0886823528,5
21870,189835,0316418374,6
21871,189835,0679741267,5
21872,189835,038533494X,8
21873,189835,0679783253,5
21874,189835,0375754741,5
21875,189835,089594314X,5
21876,189835,0618134700,5
21877,189835,0375759077,5
21878,189835,0140383948,5
21879,189835,1853260290,8
21880,189835,0425120031,5
21881,189835,0679642579,5
21882,189835,0375751505,5
21883,189835,0375759654,5
21884,189835,0553277685,5
21885,189835,0553564560,5
21886,189835,0553567276,5
21887,189835,0395518482,5
21888,189835,0345345061,5
21889,189835,0671003771,5
21890,189835,0375823735,5
21891,189835,0395498635,5
21892,189835,0395606497,5
21893,189835,0395827604,5
21894,189835,0618154035,5
21895,189835,0812966449,5
21896,189835,0140187529,5
21897,189835,0786707429,5
21898,189835,0671727702,6
21899,189835,0517368366,5
21900,189835,0375757562,5
21901,189835,037575377X,5
21902,189835,043923641X,5
21903,189835,0618154000,5
21904,189835,037575251X,5
21905,189835,1853262080,5
21906,189835,0743235185,5
21907,189835,0679640355,5
21908,189835,1853262102,8
21909,189835,0152938230,5
21910,189835,0670030627,5
21911,189835,0312118031,5
21912,189835,1577192710,7
21913,189835,037575315X,5
21914,189835,185326072X,5
21915,189835,0679640304,5
21916,189835,037575718X,5
21917,189835,037575699X,5
21918,189835,0439116759,5
21919,189835,0804118310,8
21920,189835,0156002140,5
21921,189835,0156899604,5
21922,189835,0375750363,5
21923,189835,0140430954,5
21924,189835,0312198353,5
21925,189835,0375753214,5
21926,189835,0375752161,5
21927,189835,0929605012,5
21928,189835,0375757910,5
21929,189835,0440907071,5
21930,189835,0375754210,5
21931,189835,0375757015,5
21932,189835,0679777539,5
21933,189835,0156528657,5
21934,189835,067943612X,5
21935,189835,0375757880,5
21936,189835,0671626965,5
21937,189835,0380702754,5
21938,189835,0060172223,5
21939,189835,0025845403,5
21940,189835,0027110400,5
21941,189835,0027110559,5
21942,189835,002711080X,5
21943,189835,0027136809,5
21944,189835,0027887901,5
21945,189835,0030452457,5
21946,189835,003079790X,5
21947,189835,0061055328,5
21948,189835,0064406849,5
21949,189835,0064409627,5
21950,189835,0064963764,5
21951,189835,0070273189,5
21952,189835,0140144188,5
21953,189835,0140150021,5
21954,189835,0140173226,5
21955,189835,0140187472,5
21956,189835,0140187499,5
21957,189835,0140237852,5
21958,189835,0140432671,5
21959,189835,0140435158,5
21960,189835,0147716756,5
21961,189835,0151400415,5
21962,189835,0151592659,5
21963,189835,0152006184,5
21964,189835,015227538X,5
21965,189835,0156101505,6
21966,189835,0192822853,5
21967,189835,0194226883,5
21968,189835,0195216539,5
21969,189835,0195216563,5
21970,189835,0198122586,5
21971,189835,0198126417,5
21972,189835,0198185987,5
21973,189835,0198811527,5
21974,189835,0231071558,5
21975,189835,0231103476,5
21976,189835,025330105X,5
21977,189835,0271005491,5
21978,189835,0271016736,5
21979,189835,0295974842,5
21980,189835,0299101444,5
21981,189835,0300001479,5
21982,189835,0300013175,5
21983,189835,0300061099,5
21984,189835,0312037341,5
21985,189835,0312102216,5
21986,189835,0312127359,5
21987,189835,031214816X,5
21988,189835,0312212666,5
21989,189835,0312223668,5
21990,189835,0312244304,5
21991,189835,0312572840,5
21992,189835,0313290431,5
21993,189835,031331053X,5
21994,189835,0317277278,5
21995,189835,0340654163,5
21996,189835,0340721693,5
21997,189835,0345323580,5
21998,189835,0345323599,5
21999,189835,0345323602,5
22000,189835,0345337050,5
22001,189835,0345337069,5
22002,189835,0345383001,5
22003,189835,0375504524,5
22004,189835,0375506357,5
22005,189835,0375509046,5
22006,189835,0375509119,5
22007,189835,0375705694,8
22008,189835,0375751386,5
22009,189835,0375751475,5
22010,189835,0375752285,5
22011,189835,0375752498,5
22012,189835,0375753087,5
22013,189835,0375753168,5
22014,189835,0375753222,5
22015,189835,0375753605,5
22016,189835,0375753826,5
22017,189835,0375753966,5
22018,189835,0375754407,5
22019,189835,0375754458,5
22020,189835,0375754725,5
22021,189835,0375754822,5
22022,189835,0375754830,5
22023,189835,0375754857,5
22024,189835,0375754881,5
22025,189835,037575489X,5
22026,189835,037575525X,5
22027,189835,0375755292,5
22028,189835,0375755586,5
22029,189835,0375756450,5
22030,189835,0375756647,5
22031,189835,0375756698,5
22032,189835,0375756752,5
22033,189835,0375756795,5
22034,189835,0375756809,5
22035,189835,037575685X,5
22036,189835,0375756868,5
22037,189835,0375756876,5
22038,189835,0375756892,5
22039,189835,0375756922,5
22040,189835,0375757112,5
22041,189835,0375757139,5
22042,189835,037575721X,5
22043,189835,0375757333,5
22044,189835,0375757414,5
22045,189835,037575749X,5
22046,189835,037575766X,5
22047,189835,0375757686,5
22048,189835,037575783X,5
22049,189835,0375757864,5
22050,189835,0375757902,5
22051,189835,0375757929,5
22052,189835,0375757988,5
22053,189835,0375757996,5
22054,189835,0375758046,5
22055,189835,0375758135,5
22056,189835,0375758143,5
22057,189835,0375758194,5
22058,189835,0375758437,5
22059,189835,0375758461,5
22060,189835,037575847X,5
22061,189835,0375758860,5
22062,189835,0375759018,5
22063,189835,0375759026,5
22064,189835,0375759034,5
22065,189835,0375759050,5
22066,189835,0375759123,5
22067,189835,037575914X,5
22068,189835,0375759166,5
22069,189835,0375759190,5
22070,189835,0375759255,5
22071,189835,0375759271,5
22072,189835,037575928X,5
22073,189835,0375759298,5
22074,189835,0375759344,5
22075,189835,0375759425,5
22076,189835,0375759476,5
22077,189835,0375759646,5
22078,189835,0375759662,5
22079,189835,0375760024,5
22080,189835,0375760059,5
22081,189835,0375760067,5
22082,189835,0375760113,5
22083,189835,0375760229,5
22084,189835,0375760350,5
22085,189835,0375760423,5
22086,189835,0375760490,5
22087,189835,0375760563,5
22088,189835,037576061X,5
22089,189835,0375760873,5
22090,189835,0375761179,5
22091,189835,0375761322,5
22092,189835,0380812932,5
22093,189835,0381900150,5
22094,189835,0381980375,5
22095,189835,0381980480,5
22096,189835,0381980553,5
22097,189835,0381982874,5
22098,189835,0381999203,5
22099,189835,0385015607,5
22100,189835,0385314485,5
22101,189835,0389203459,5
22102,189835,0389206911,5
22103,189835,0389207632,5
22104,189835,0389208655,5
22105,189835,0389208809,5
22106,189835,0389209775,5
22107,189835,0393049922,10
22108,189835,0393314480,5
22109,189835,0393952940,5
22110,189835,0394405153,5
22111,189835,0394406494,5
22112,189835,0394406672,5
22113,189835,0394412842,5
22114,189835,0394414691,5
22115,189835,0394429826,5
22116,189835,0394430387,5
22117,189835,0394471997,5
22118,189835,039448259X,5
22119,189835,0394488083,5
22120,189835,0394499506,5
22121,189835,0394505050,5
22122,189835,0394523903,5
22123,189835,0394578260,5
22124,189835,0394580370,5
22125,189835,0394587995,5
22126,189835,0394700155,5
22127,189835,0394806891,5
22128,189835,0395249813,5
22129,189835,0395331935,5
22130,189835,0395409276,5
22131,189835,0395576458,5
22132,189835,0395576466,5
22133,189835,0395576474,5
22134,189835,0397006659,5
22135,189835,0415095697,5
22136,189835,0439411297,5
22137,189835,0440204682,5
22138,189835,0440227836,5
22139,189835,0446395056,5
22140,189835,0446900060,5
22141,189835,0449210502,5
22142,189835,0449213536,5
22143,189835,0449214192,5
22144,189835,0449214508,5
22145,189835,0449220923,5
22146,189835,0449226115,5
22147,189835,0449906612,5
22148,189835,0451153928,5
22149,189835,0451188241,4
22150,189835,0451519086,5
22151,189835,0451520645,5
22152,189835,0451522133,5
22153,189835,0451526082,5
22154,189835,0451931432,5
22155,189835,0452253802,5
22156,189835,0452258707,5
22157,189835,0486218929,5
22158,189835,0486236439,5
22159,189835,0486265145,5
22160,189835,0486277569,5
22161,189835,0486280020,5
22162,189835,048629529X,5
22163,189835,0486296865,5
22164,189835,0486403440,5
22165,189835,0486405486,5
22166,189835,0486413020,5
22167,189835,0486417662,5
22168,189835,0486423603,5
22169,189835,0515062936,5
22170,189835,0515079111,5
22171,189835,0515082295,5
22172,189835,0515084190,5
22173,189835,051508493X,5
22174,189835,051508512X,5
22175,189835,0515085685,5
22176,189835,051508882X,5
22177,189835,0515089060,5
22178,189835,0515089338,5
22179,189835,0515089583,5
22180,189835,0515091111,5
22181,189835,0515092541,5
22182,189835,051509322X,5
22183,189835,051509370X,5
22184,189835,0515095451,5
22185,189835,0515096792,5
22186,189835,0515097055,5
22187,189835,0515098825,5
22188,189835,0515101052,5
22189,189835,0515101524,5
22190,189835,0515102911,5
22191,189835,051510311X,5
22192,189835,0515103373,5
22193,189835,0515105163,5
22194,189835,0515105503,5
22195,189835,0515106925,5
22196,189835,0515107123,5
22197,189835,0515107573,5
22198,189835,0515108359,5
22199,189835,0515110647,5
22200,189835,0515112410,5
22201,189835,0515112860,5
22202,189835,0515114960,5
22203,189835,0515115088,5
22204,189835,0515115541,5
22205,189835,0515115940,5
22206,189835,0515117064,5
22207,189835,0517093413,5
22208,189835,0517119285,5
22209,189835,0517147793,5
22210,189835,0517149818,5
22211,189835,0517150387,5
22212,189835,0517182394,5
22213,189835,0517188252,5
22214,189835,0517294907,5
22215,189835,0517348004,5
22216,189835,0517478579,5
22217,189835,0517545276,5
22218,189835,0517564386,5
22219,189835,0521261813,5
22220,189835,0521551498,5
22221,189835,0525088903,5
22222,189835,0525148914,5
22223,189835,0525469265,5
22224,189835,0531300757,5
22225,189835,0553213628,5
22226,189835,0553229184,5
22227,189835,0553480820,5
22228,189835,0553480839,5
22229,189835,0553480847,5
22230,189835,0553480855,5
22231,189835,0573630305,5
22232,189835,0590386042,5
22233,189835,0613050916,5
22234,189835,0631129898,5
22235,189835,0631145656,5
22236,189835,0631166165,5
22237,189835,0670545759,5
22238,189835,0679420401,5
22239,189835,0679424784,5
22240,189835,0679430199,5
22241,189835,0679439064,5
22242,189835,0679447253,5
22243,189835,0679455841,5
22244,189835,0679600108,5
22245,189835,0679600175,5
22246,189835,0679600272,5
22247,189835,0679600477,5
22248,189835,0679600507,5
22249,189835,067960071X,5
22250,189835,0679600906,5
22251,189835,0679600922,5
22252,189835,0679601023,5
22253,189835,0679601120,5
22254,189835,067960121X,5
22255,189835,0679601228,5
22256,189835,0679601392,5
22257,189835,0679601406,5
22258,189835,0679601481,5
22259,189835,0679601678,5
22260,189835,0679601724,5
22261,189835,0679601759,5
22262,189835,0679601813,5
22263,189835,0679601929,5
22264,189835,0679602097,5
22265,189835,0679602828,5
22266,189835,0679603166,5
22267,189835,0679603220,5
22268,189835,0679603328,5
22269,189835,0679640118,5
22270,189835,0679640177,5
22271,189835,0679640258,5
22272,189835,0679640266,5
22273,189835,0679640320,5
22274,189835,067964038X,5
22275,189835,0679640878,5
22276,189835,0679640991,5
22277,189835,0679641033,5
22278,189835,0679642196,5
22279,189835,0679642358,5
22280,189835,0679642374,5
22281,189835,0679642420,5
22282,189835,067964248X,5
22283,189835,0679642498,5
22284,189835,0679642552,5
22285,189835,0679726136,5
22286,189835,0679783288,5
22287,189835,0679783296,5
22288,189835,0679783334,5
22289,189835,0679783385,5
22290,189835,0679783407,5
22291,189835,0679783539,5
22292,189835,0684826259,5
22293,189835,0684834715,5
22294,189835,0684846918,5
22295,189835,0684859254,5
22296,189835,0688115586,5
22297,189835,0688143350,5
22298,189835,0688162673,5
22299,189835,0689715137,5
22300,189835,068971677X,5
22301,189835,0689718888,5
22302,189835,068981383X,5
22303,189835,0689815212,5
22304,189835,0689849737,5
22305,189835,0700609857,5
22306,189835,0704344017,5
22307,189835,0710062249,5
22308,189835,0727812971,5
22309,189835,072781771X,5
22310,189835,072784346X,5
22311,189835,0727844156,5
22312,189835,0727845594,5
22313,189835,0727847902,5
22314,189835,0743418239,5
22315,189835,0743423992,5
22316,189835,0743437497,5
22317,189835,0746309228,5
22318,189835,0750503645,5
22319,189835,0750511087,5
22320,189835,0750513764,5
22321,189835,0750514191,5
22322,189835,0750514205,5
22323,189835,0750516461,5
22324,189835,075090481X,5
22325,189835,0750924063,5
22326,189835,0754033333,5
22327,189835,0754601994,5
22328,189835,0761817778,5
22329,189835,0765302071,5
22330,189835,0783800088,5
22331,189835,0783817339,5
22332,189835,0783818947,5
22333,189835,0783885946,5
22334,189835,0783886098,5
22335,189835,0783887205,5
22336,189835,0783887957,5
22337,189835,0783889291,5
22338,189835,0783893132,5
22339,189835,0785764836,5
22340,189835,0786206462,5
22341,189835,0786220295,5
22342,189835,0786220848,5
22343,189835,0786225793,5
22344,189835,078623136X,5
22345,189835,0786236248,5
22346,189835,078623962X,5
22347,189835,0786803401,5
22348,189835,0786805145,5
22349,189835,0786806583,5
22350,189835,0786815728,5
22351,189835,0786815884,5
22352,189835,0786815906,5
22353,189835,0786816236,5
22354,189835,0791061876,5
22355,189835,0802851940,5
22356,189835,0803212216,5
22357,189835,080326156X,5
22358,189835,0804803145,5
22359,189835,0804804052,5
22360,189835,080490104X,5
22361,189835,0805038221,5
22362,189835,0805716599,5
22363,189835,0805745130,5
22364,189835,0805766731,5
22365,189835,0805768130,5
22366,189835,0809243539,5
22367,189835,0809830639,5
22368,189835,0811472116,5
22369,189835,0811472191,5
22370,189835,0811472248,5
22371,189835,0811472272,5
22372,189835,0811472280,5
22373,189835,0811480542,5
22374,189835,0811480585,5
22375,189835,0811480615,5
22376,189835,0812513010,5
22377,189835,0812565231,5
22378,189835,0812966015,5
22379,189835,0812966023,5
22380,189835,0812966058,5
22381,189835,0812966066,5
22382,189835,0812966120,5
22383,189835,0812966155,5
22384,189835,0812966171,5
22385,189835,0812966783,5
22386,189835,0812967062,5
22387,189835,0812967216,5
22388,189835,0812967399,5
22389,189835,0812967615,5
22390,189835,0813122015,5
22391,189835,0813213142,5
22392,189835,081351522X,5
22393,189835,0813519993,8
22394,189835,0814201598,5
22395,189835,0814250939,5
22396,189835,0815302258,5
22397,189835,0815302266,5
22398,189835,0815319436,5
22399,189835,0816136610,5
22400,189835,081613975X,5
22401,189835,081618772X,5
22402,189835,0820113670,5
22403,189835,0820420581,5
22404,189835,0821403958,5
22405,189835,0822206234,5
22406,189835,0822206269,5
22407,189835,082221007X,5
22408,189835,0822210738,5
22409,189835,0822215985,5
22410,189835,082221735X,5
22411,189835,082250071X,5
22412,189835,0822502828,5
22413,189835,0824808738,5
22414,189835,0824809912,5
22415,189835,0824819179,10
22416,189835,0831718552,5
22417,189835,0831727527,5
22418,189835,0833532065,5
22419,189835,0836941071,5
22420,189835,0838310680,5
22421,189835,0838313450,5
22422,189835,0838315291,5
22423,189835,0838634435,5
22424,189835,0848803698,5
22425,189835,0848807049,5
22426,189835,0848807804,5
22427,189835,0854566562,5
22428,189835,0860098060,5
22429,189835,0860519244,5
22430,189835,0860519252,5
22431,189835,0866982906,5
22432,189835,0867163119,9
22433,189835,0871300052,5
22434,189835,0874220963,5
22435,189835,0874220971,5
22436,189835,087422098X,5
22437,189835,0875185924,5
22438,189835,0877453632,5
22439,189835,0877545235,8
22440,189835,0878336095,5
22441,189835,0878579109,5
22442,189835,0878910581,5
22443,189835,087986060X,5
22444,189835,0880880813,5
22445,189835,0886820596,5
22446,189835,088682124X,5
22447,189835,0886825075,5
22448,189835,0886825776,5
22449,189835,089375191X,5
22450,189835,0893751928,5
22451,189835,0893751979,5
22452,189835,0893759929,5
22453,189835,0895775204,7
22454,189835,0896961389,5
22455,189835,0897334132,5
22456,189835,0898751314,5
22457,189835,0905712064,5
22458,189835,0912692561,5
22459,189835,0913165328,5
22460,189835,0929093100,5
22461,189835,0929605004,7
22462,189835,0929605179,5
22463,189835,0929605578,5
22464,189835,0930323750,5
22465,189835,093058838X,5
22466,189835,0933149492,5
22467,189835,0938349937,5
22468,189835,0938399101,5
22469,189835,094066934X,5
22470,189835,094066948X,5
22471,189835,0943545048,5
22472,189835,0961122803,5
22473,189835,0963161210,5
22474,189835,1551978466,5
22475,189835,155262000X,5
22476,189835,1552620026,5
22477,189835,1557782253,5
22478,189835,1558583270,5
22479,189835,1558672095,5
22480,189835,1558680896,9
22481,189835,1559210222,5
22482,189835,1559210346,5
22483,189835,1559211687,5
22484,189835,1559212098,5
22485,189835,1559213035,5
22486,189835,1560600543,9
22487,189835,1564590593,5
22488,189835,156639466X,5
22489,189835,1566473365,5
22490,189835,156647518X,5
22491,189835,1568460074,5
22492,189835,157233083X,5
22493,189835,1577193679,6
22494,189835,1578061393,5
22495,189835,1581342012,5
22496,189835,1584560126,5
22497,189835,1585741299,5
22498,189835,1853265578,5
22499,189835,1854793152,5
22500,189835,1858683416,5
22501,189835,1863735372,5
22502,189835,1873403283,5
22503,189835,1879960478,5
22504,189835,1883011337,5
22505,189835,1883011531,5
22506,189835,1889876011,7
22507,189835,1931082073,5
22508,189835,1931541876,5
22509,189835,8426105149,5
22510,189835,9812180060,8
22511,196160,0440498058,9
22512,196160,0671876821,8
22513,196160,0836210263,9
22514,196160,0446607657,8
22515,196160,059035342X,7
22516,196160,0553582755,10
22517,196160,0312990456,6
22518,196160,0345418778,10
22519,196160,0345334310,7
22520,196160,0671721291,10
22521,196160,0684853515,10
22522,196160,0451176464,4
22523,196160,0451194861,10
22524,196160,0440487617,9
22525,196160,0671878662,9
22526,196160,0553801430,7
22527,196160,0345316002,8
22528,196160,0345327861,8
22529,196160,0380752891,7
22530,196160,0441002692,8
22531,196160,0836228995,9
22532,196160,0440901588,9
22533,196160,0441003583,7
22534,196160,0836217578,9
22535,196160,0345368991,9
22536,196160,0812534832,8
22537,196160,0061000175,8
22538,196160,0312872011,9
22539,196160,0380788314,8
22540,196160,0740718398,8
22541,196160,0345336038,9
22542,196160,0451524780,5
22543,196160,0740713906,8
22544,196160,055327449X,10
22545,196160,0441000525,6
22546,196160,0743412273,9
22547,196160,044652560X,8
22548,196160,0765302705,7
22549,196160,0028604202,8
22550,196160,038547802X,9
22551,196160,0451190572,9
22552,196160,0449223833,8
22553,196160,0441359175,8
22554,196160,0671798324,6
22555,196160,0451452615,7
22556,196160,0671739670,10
22557,196160,059025930X,8
22558,196160,0812555112,8
22559,196160,0671741438,10
22560,196160,0486270696,8
22561,196160,0441006000,8
22562,196160,0441731546,10
22563,196160,0061054909,7
22564,196160,0812503198,8
22565,196160,0441810764,10
22566,196160,0345354931,7
22567,196160,044166251X,8
22568,196160,0671722069,5
22569,196160,0590461591,6
22570,196160,0671721135,5
22571,196160,0441007910,6
22572,196160,1593070527,10
22573,196160,0886775116,7
22574,196160,0671534645,7
22575,196160,0553258559,10
22576,196160,0740704540,9
22577,196160,0441785654,7
22578,196160,0679729461,10
22579,196160,0671318470,8
22580,196160,0452278511,6
22581,196160,0812572270,10
22582,196160,0886778220,7
22583,196160,0886778786,6
22584,196160,0345368975,9
22585,196160,0441515495,8
22586,196160,0743435613,10
22587,196160,0451459040,6
22588,196160,0020199031,6
22589,196160,0028621565,7
22590,196160,0380707691,6
22591,196160,0440204070,9
22592,196160,0441000894,8
22593,196160,0441004873,10
22594,196160,0441006825,7
22595,196160,0446362700,6
22596,196160,0486406644,10
22597,196160,067131825X,7
22598,196160,0671318403,8
22599,196160,0671318454,10
22600,196160,0671577980,10
22601,196160,0671653709,7
22602,196160,0671656236,10
22603,196160,0671876864,8
22604,196160,0671878468,10
22605,196160,0684845679,8
22606,196160,0740718819,7
22607,196160,0743435974,10
22608,196160,0806963379,9
22609,196160,0812511654,7
22610,196160,0812534603,7
22611,196160,0836210409,8
22612,196160,0886775329,9
22613,196160,0894808613,5
22614,196160,0940595141,5
22615,196160,1557043450,8
22616,196160,1562828401,8
22617,196160,156931988X,5
22618,196160,1591823773,5
22619,196160,1591823781,4
22620,203240,0440498058,9
22621,203240,059030271X,7
22622,203240,0805047379,8
22623,203240,087701759X,10
22624,203240,0345435168,7
22625,203240,0142001740,5
22626,203240,0345443284,8
22627,203240,0060977493,5
22628,203240,044020562X,8
22629,203240,0140546499,7
22630,203240,0394820371,8
22631,203240,0553096834,9
22632,203240,0140293248,8
22633,203240,0060928336,8
22634,203240,0375726403,7
22635,203240,0070212570,9
22636,203240,0743418174,8
22637,203240,0449912558,8
22638,203240,034540288X,8
22639,203240,0515122491,6
22640,203240,0312281250,5
22641,203240,0140386645,10
22642,203240,0060987529,5
22643,203240,0394588169,9
22644,203240,038079487X,8
22645,203240,0375502238,7
22646,203240,1551667436,7
22647,203240,0670031062,8
22648,203240,0671517643,10
22649,203240,0525934960,8
22650,203240,0440416027,8
22651,203240,0553273914,8
22652,203240,0380813815,8
22653,203240,0452283086,8
22654,203240,0451523555,8
22655,203240,0743224574,5
22656,203240,014023313X,7
22657,203240,038572179X,8
22658,203240,0020442203,8
22659,203240,0375756981,8
22660,203240,0312421036,7
22661,203240,0515099546,7
22662,203240,0060915153,6
22663,203240,0375410945,7
22664,203240,0553102222,9
22665,203240,0553157248,7
22666,203240,0590433172,6
22667,203240,0792277279,7
22668,203240,0380432811,9
22669,203240,0064471063,8
22670,203240,0553263218,8
22671,203240,0440343194,9
22672,203240,0821771167,8
22673,203240,1569472475,6
22674,203240,038000917X,9
22675,203240,0515125628,6
22676,203240,0385471106,8
22677,203240,0671795538,9
22678,203240,0375703675,8
22679,203240,0425176053,8
22680,203240,0688046266,8
22681,203240,0316038172,7
22682,203240,038547167X,5
22683,203240,0879055545,5
22684,203240,0440219175,8
22685,203240,0689855451,7
22686,203240,0671026275,8
22687,203240,0525323023,9
22688,203240,0671020684,7
22689,203240,0743400445,5
22690,203910,0440498058,7
22691,203910,0060930187,9
22692,203910,0446608955,10
22693,203910,0553211404,8
22694,203910,0440228441,8
22695,203910,044661257X,9
22696,203910,0312990456,10
22697,203910,0743424425,10
22698,203910,0446604666,10
22699,203910,0553279912,10
22700,203910,0345413377,10
22701,203910,0394800206,10
22702,203910,0440918642,10
22703,203910,0671039725,10
22704,203910,0425189031,9
22705,203910,044100315X,9
22706,203910,044100508X,8
22707,203910,0590962736,10
22708,203910,0440220459,10
22709,203910,0689806000,8
22710,203910,0743431022,8
22711,203910,0441004164,9
22712,203910,0440949424,7
22713,203910,0590458469,10
22714,203910,1570828644,10
22715,203910,0689832559,7
22716,203910,0440411238,8
22717,203910,0439053870,10
22718,203910,0439062748,1
22719,203910,0671795236,9
22720,203910,0681414413,10
22721,203910,0684192837,9
22722,203910,0806987561,8
22723,203910,0816738378,6
22724,203910,0816748195,5
22725,218121,0440498058,10
22726,218121,0064407667,10
22727,218121,0449208281,10
22728,218121,0671510053,8
22729,218121,0451187903,10
22730,218121,0553375407,8
22731,218121,0425169693,8
22732,218121,0380002930,10
22733,218121,0440234743,8
22734,218121,0064407055,7
22735,218121,0590319906,8
22736,218121,0375705856,10
22737,218121,0449002985,8
22738,218121,0449702766,10
22739,218121,0380796104,8
22740,218121,0140042393,10
22741,218121,0451523385,10
22742,218121,067162461X,10
22743,218121,0064471101,8
22744,218121,034542705X,7
22745,218121,055338015X,9
22746,218121,1853260436,10
22747,218121,0380432811,10
22748,218121,0553250531,8
22749,218121,0064407683,8
22750,218121,0380714752,8
22751,218121,0345409639,7
22752,218121,0553078755,8
22753,218121,0316597058,7
22754,218121,0679751114,10
22755,218121,0449212696,8
22756,218121,0440404541,8
22757,218121,0449212629,7
22758,218121,0590437976,8
22759,218121,0553269704,10
22760,218121,0553298186,10
22761,218121,0395383684,10
22762,218121,0679766766,8
22763,218121,006080971X,10
22764,218121,0812523385,8
22765,218121,087842105X,5
22766,218121,0767903609,7
22767,218121,0060923326,8
22768,218121,0395282675,7
22769,218121,0553247670,8
22770,240700,0440498058,7
22771,240700,0141310340,7
22772,240700,0446608955,9
22773,240700,0394820371,9
22774,240700,0439064864,8
22775,240700,0439136350,8
22776,240700,0439139597,10
22777,240700,0590353403,8
22778,240700,0679893105,9
22779,240700,0152162445,9
22780,240700,0553296981,8
22781,240700,0380814021,9
22782,240700,0345413377,9
22783,240700,0440487617,7
22784,240700,0064472272,8
22785,240700,0064406970,10
22786,240700,0064472531,9
22787,240700,0064472264,8
22788,240700,0064408647,8
22789,240700,0064408663,7
22790,240700,0802130720,8
22791,240700,0679886370,10
22792,240700,061815082X,7
22793,240700,0671039423,3
22794,240700,0316910333,6
22795,240700,0141302712,7
22796,240700,0440413141,5
22797,240700,0375802118,8
22798,240700,0399240071,4
22799,240700,0152024603,8
22800,240700,0152012397,7
22801,240700,1588370054,7
22802,240700,0060007192,6
22803,240700,0316911488,8
22804,240700,0064472876,6
22805,240700,0671762613,7
22806,240700,0689855532,10
22807,240700,0439279895,4
22808,240700,0152045694,7
22809,240700,0152162380,7
22810,240700,0789308002,8
22811,240700,1578660602,7
22812,263163,0440498058,9
22813,263163,0670892963,6
22814,263163,0679731148,9
22815,263163,0064400557,8
22816,263163,0385484518,7
22817,263163,0061097314,7
22818,263163,0060977493,7
22819,263163,0140309578,7
22820,263163,0486284735,10
22821,263163,0439136350,10
22822,263163,1853260002,10
22823,263163,0446604666,7
22824,263163,014034294X,7
22825,263163,0553213164,8
22826,263163,0345449347,7
22827,263163,0064402053,7
22828,263163,0140328696,10
22829,263163,0141000198,7
22830,263163,043936213X,10
22831,263163,0671250671,8
22832,263163,0064405842,7
22833,263163,0553213148,8
22834,263163,0679457313,7
22835,263163,0312977026,6
22836,263163,0394551907,5
22837,263163,1580050751,10
22838,263163,0613325419,6
22839,263163,0590455257,5
22840,263163,0465014909,9
22841,263163,092963408X,10
22842,263163,0786867019,6
22843,263163,0141301104,7
22844,263163,0517706822,7
22845,263163,0451627245,10
22846,263163,1571741208,6
22847,263163,0805001670,8
22848,263163,0060245867,7
22849,263163,174059343X,6
22850,263163,0374304696,7
22851,263163,0395253799,7
22852,263163,0440412994,6
22853,263163,0688014291,7
22854,263163,0688122590,8
22855,263163,0802130593,8
22856,263163,0060196610,6
22857,263163,0152016058,4
22858,263163,0316778540,6
22859,263163,0380978628,6
22860,263163,0395426464,7
22861,263163,0395584108,7
22862,263163,0451628810,10
22863,263163,0525466584,5
22864,263163,0689319320,5
22865,263163,0689711425,5
22866,263163,0689816758,5
22867,263163,0689822537,7
22868,263163,0816743738,5
22869,263163,1566917379,10
22870,263163,1864502444,9
22871,266056,0440498058,8
22872,266056,038550926X,9
22873,266056,0452282152,9
22874,266056,0743457943,4
22875,266056,0451208765,8
22876,266056,0061031070,8
22877,266056,0385484518,8
22878,266056,0786881852,5
22879,266056,0440216818,9
22880,266056,0553582364,8
22881,266056,0373441851,6
22882,266056,0440479002,7
22883,266056,0446610038,7
22884,266056,1576731235,9
22885,266056,0385720106,8
22886,266056,0842329129,9
22887,266056,0140293248,6
22888,266056,0070212570,8
22889,266056,0446516538,8
22890,266056,0743411250,8
22891,266056,0670894494,8
22892,266056,0345423291,9
22893,266056,0515132187,8
22894,266056,0312924801,8
22895,266056,0373250479,8
22896,266056,0061091790,7
22897,266056,055358264X,7
22898,266056,1551668084,6
22899,266056,0345435648,6
22900,266056,0061040347,8
22901,266056,0380818973,7
22902,266056,0440236819,8
22903,266056,0446607568,8
22904,266056,0446608815,9
22905,266056,0449243761,7
22906,266056,0515126772,8
22907,266056,0553584049,7
22908,266056,0821773682,8
22909,266056,084232920X,8
22910,266056,0874512964,7
22911,266056,0842329161,8
22912,266056,0061096083,8
22913,266056,006109868X,5
22914,266056,1575667630,8
22915,266056,0446604275,8
22916,266056,0061031526,3
22917,266056,1551666510,7
22918,266056,0767905199,7
22919,266056,0061097659,8
22920,266056,0689818769,6
22921,266056,037325041X,9
22922,266056,0440125081,8
22923,266056,0451409221,8
22924,266056,0671015206,5
22925,266056,1551667282,4
22926,266056,1551669382,7
22927,266056,0764222511,8
22928,266056,0312979894,7
22929,266056,0385312571,5
22930,266056,0451411056,6
22931,266056,0380709171,8
22932,266056,0451410823,6
22933,266056,0060167149,7
22934,266056,0208023143,10
22935,266056,0345340949,5
22936,266056,0840777302,4
22937,266056,0848723902,8
22938,266056,1551664925,7
22939,272573,0440498058,10
22940,272573,0440220602,8
22941,272573,044023722X,9
22942,272573,0345337662,7
22943,272573,014028009X,8
